SRRL BMS Dew Point Temperature,SRRL BMS Diffuse Horizontal Irradiance,SRRL BMS Direct Normal Irradiance,SRRL BMS Dry Bulb Temperature,SRRL BMS Global Horizontal Irradiance,SRRL BMS Relative Humidity,SRRL BMS Wind Speed at 19',day_of_week,weekend,hour,minute,usage
11.77635822,-1.68118,-0.005199022,53.50999832,-1.973917961,16.64999962,0,5,1,23,29,102.15
11.73540021,-1.672073007,0,53.43799973,-2.004766941,16.65999985,0,5,1,23,30,101.6
11.78932993,-1.673478007,0.04679155,53.34799957,-2.056391001,16.76000023,0,5,1,23,31,101.27
11.79479626,-1.672096014,0.114379302,53.25799942,-2.084191084,16.81999969,0,5,1,23,32,100.94
11.77342889,-1.64564395,0.140374497,53.13199997,-2.099670887,16.87999916,0,5,1,23,33,100.61
11.85971827,-1.616562963,0.161170706,53.02399826,-2.106415987,17.02000046,0,5,1,23,34,100.28
12.00636888,-1.612843037,0.181967303,52.95199966,-2.144629955,17.19000053,0,5,1,23,35,99.95
12.05148556,-1.611471057,0.135175899,52.93399811,-2.107192993,17.23999977,0,5,1,23,36,100.71
12.12472716,-1.607300997,0.103981301,52.97000122,-2.101739883,17.28000069,0,5,1,23,37,101.47
12.23947889,-1.597730994,-0.031194361,53.07799911,-2.086541891,17.30999947,0,5,1,23,38,102.23
12.29092077,-1.563771009,-0.072786942,53.25799942,-2.041584015,17.23999977,0,5,1,23,39,102.99
12.30671491,-1.548338056,-0.161171496,53.43799973,-2.033529043,17.13999939,0,5,1,23,40,103.75
12.32760349,-1.551723957,-0.135176301,53.54600143,-2.011512995,17.09000015,0,5,1,23,41,102.54
12.36293165,-1.578567982,-0.051990941,53.54600143,-1.989310026,17.12000084,0,5,1,23,42,101.33
12.427103,-1.621693969,0,53.47399902,-1.984611988,17.21999931,0,5,1,23,43,100.12
12.44726498,-1.675326943,0.036393542,53.43799973,-1.981832981,17.26000023,0,5,1,23,44,98.91
12.49226077,-1.721392035,0.025995379,53.41999817,-1.999526024,17.30999947,0,5,1,23,45,97.7
12.52716556,-1.751958013,0,53.41999817,-1.987069964,17.34000015,0,5,1,23,46,98.63
12.60023225,-1.743041039,-0.01039816,53.45600128,-1.991379976,17.37999916,0,5,1,23,47,99.56
12.4855074,-1.698524952,-0.072787248,53.74399948,-1.959404945,17.10000038,0,5,1,23,48,100.49
12.49515417,-1.669085979,-0.02079639,54.01399994,-1.974473953,16.94000053,0,5,1,23,49,101.42
12.5641977,-1.656005025,0,54.13999939,-1.982743979,16.92000008,0,5,1,23,50,102.35
12.58146672,-1.626391053,-0.03639359,54.2120018,-1.989784002,16.88999939,0,5,1,23,51,102.44
12.58669239,-1.620215058,-0.01559724,54.2840004,-2.002114058,16.85000038,0,5,1,23,52,102.53
12.58669239,-1.614284039,-0.067587927,54.2840004,-2.010740042,16.85000038,0,5,1,23,53,102.62
12.64644414,-1.611408949,-0.129976407,54.2840004,-1.991544008,16.89999962,0,5,1,23,54,102.71
12.65569449,-1.606412053,-0.119577996,54.2480011,-1.978240967,16.93000031,0,5,1,23,55,102.8
12.69277221,-1.610968947,-0.166369393,54.26599884,-1.969907045,16.95000076,0,5,1,23,56,0
12.70329706,-1.615494967,-0.187166005,54.2480011,-1.976477027,16.96999931,1.319830775,5,1,23,57,0
12.64377727,-1.588343024,-0.275550395,54.2480011,-1.980309963,16.92000008,3.049032927,5,1,23,58,0
12.67030064,-1.540856957,-0.353536099,54.2840004,-1.933781028,16.92000008,3.411427021,5,1,23,59,0
12.77912474,-1.51503098,-0.33793959,54.15800095,-1.933349013,17.09000015,3.299576998,6,1,0,0,99.25
12.78970946,-1.486266017,-0.4049806,53.86999893,-1.92334497,17.28000069,3.773821354,6,1,0,1,99.05
12.76492661,-1.488945007,-0.384729713,53.72600174,-1.934213042,17.35000038,2.333192348,6,1,0,2,98.85
12.73628589,-1.487818003,-0.369131386,53.54600143,-1.914284945,17.44000053,0,6,1,0,3,98.65
12.65642799,-1.51481998,-0.233956203,53.43799973,-1.951195002,17.44000053,0,6,1,0,4,98.45
12.63358763,-1.549492955,-0.176767007,53.56399918,-1.937073946,17.34000015,0,6,1,0,5,98.25
12.62806972,-1.530176044,-0.207962006,53.76200104,-1.915179968,17.20999908,0,6,1,0,6,99.49
12.69136731,-1.522037983,-0.181966901,53.81600189,-1.895815015,17.22999954,0,6,1,0,7,100.73
12.68818577,-1.519961953,-0.192364901,53.77999878,-1.897802949,17.25,0,6,1,0,8,101.97
12.67489519,-1.513221979,-0.244355306,53.76200104,-1.877382994,17.25,0,6,1,0,9,103.21
12.68658609,-1.516054034,-0.197563604,53.76200104,-1.899662971,17.26000023,0,6,1,0,10,104.45
12.65149484,-1.519029021,-0.322339594,53.76200104,-1.891415,17.22999954,0,6,1,0,11,102.78
12.61946186,-1.541280031,-0.441917509,53.79800034,-1.861024022,17.18000031,0,6,1,0,12,101.11
12.7046557,-1.547687054,-0.457513988,53.83399963,-1.83553803,17.22999954,0,6,1,0,13,99.44
12.82129662,-1.52659595,-0.4419159,53.70800018,-1.877235055,17.40999985,0,6,1,0,14,97.77
12.70836388,-1.507647038,-0.462712407,53.61800003,-1.899696946,17.37000084,0,6,1,0,15,96.1
12.63340979,-1.514827013,-0.504303813,53.68999863,-1.875707984,17.26000023,0,6,1,0,16,97.76
12.66478406,-1.534984946,-0.467909992,53.77999878,-1.885022998,17.22999954,0,6,1,0,17,99.42
12.6460349,-1.55902195,-0.478310794,53.83399963,-1.875957966,17.18000031,0,6,1,0,18,101.08
12.57996306,-1.569969058,-0.457514793,53.88800049,-1.875924945,17.09000015,0,6,1,0,19,102.74
12.74766455,-1.567883015,-0.478311211,53.92399979,-1.870846987,17.20999908,0,6,1,0,20,104.4
12.64990511,-1.553686976,-0.493910313,53.74399948,-1.88596797,17.23999977,1.990931153,6,1,0,21,103.77
12.56785897,-1.51800704,-0.452317804,53.74399948,-1.851995945,17.17000008,5.983978748,6,1,0,22,103.14
12.68658609,-1.484614968,-0.317142189,53.76200104,-1.857100964,17.26000023,5.845284462,6,1,0,23,102.51
12.83043536,-1.460605025,-0.171568707,53.56399918,-1.889804959,17.51000023,6.516385078,6,1,0,24,101.88
12.79137275,-1.421640038,-0.02599526,53.29399872,-1.934538007,17.64999962,5.062334061,6,1,0,25,101.25
12.65618947,-1.409000039,0.01559716,53.09600067,-1.952648997,17.65999985,4.223458767,6,1,0,26,101.68
12.65793569,-1.364951015,0.103980899,53.00600052,-1.970607996,17.71999931,3.943833351,6,1,0,27,102.11
12.60458895,-1.356996059,0.140374199,52.93399811,-1.964776993,17.71999931,4.559008598,6,1,0,28,102.54
12.65340099,-1.356609941,2.20E-08,52.86199951,-1.948688984,17.80999947,5.341959,6,1,0,29,102.97
12.59799705,-1.326581955,-0.025995109,52.77199936,-1.906581044,17.81999969,4.921402931,6,1,0,30,103.4
12.47317034,-1.325350046,-0.088383444,52.77199936,-1.869264007,17.70999908,3.914752245,6,1,0,31,102.99
12.32434126,-1.348849058,-0.244354293,52.88000107,-1.847094059,17.51000023,4.894558907,6,1,0,32,102.58
12.28106934,-1.368651032,-0.431519389,53.15000153,-1.817559004,17.29999924,5.78935957,6,1,0,33,102.17
12.2808454,-1.401234031,-0.473113596,53.27600098,-1.798354983,17.21999931,4.726783752,6,1,0,34,101.76
12.23871532,-1.435873985,-0.525105119,53.33000183,-1.758254051,17.14999962,3.523277044,6,1,0,35,101.35
12.24486342,-1.473124981,-0.467916608,53.40200043,-1.786628008,17.11000061,3.187726974,6,1,0,36,100.93
12.28013523,-1.49919498,-0.332740307,53.40200043,-1.801442027,17.13999939,2.937182665,6,1,0,37,100.51
12.26684356,-1.499495029,-0.353536397,53.38399887,-1.823734045,17.13999939,3.49643302,6,1,0,38,100.09
12.30049359,-1.515545011,-0.369133413,53.36600113,-1.834733009,17.18000031,4.13845253,6,1,0,39,99.67
12.3106295,-1.52302897,-0.410723805,53.34799957,-1.818104982,17.20000076,4.474002838,6,1,0,40,99.25
12.23871532,-1.525583029,-0.467912197,53.33000183,-1.831488013,17.14999962,4.697702885,6,1,0,41,99.81
12.21367979,-1.512559056,-0.525100589,53.31200027,-1.828806043,17.13999939,3.720133305,6,1,0,42,100.37
12.24731492,-1.505982041,-0.389926612,53.29399872,-1.827404976,17.18000031,2.881257772,6,1,0,43,100.93
12.24414935,-1.514381051,-0.291145295,53.25799942,-1.909919024,17.20000076,2.937182665,6,1,0,44,101.49
12.27923664,-1.507323027,-0.223557904,53.25799942,-1.951316953,17.22999954,4.726783752,6,1,0,45,102.05
12.27436625,-1.514459014,-0.150771201,53.20399857,-1.955584049,17.26000023,2.937182665,6,1,0,46,101.36
12.27436625,-1.54135704,-0.057189122,53.20399857,-1.963310003,17.26000023,1.677751064,6,1,0,47,100.67
12.2843858,-1.544451952,0.01559705,53.18600082,-2.007076025,17.28000069,2.37793231,6,1,0,48,99.98
12.31257295,-1.534420013,0.01039804,53.11399841,-2.004815102,17.35000038,4.865478039,6,1,0,49,99.29
12.25418309,-1.501355052,-0.083184376,52.98799896,-1.959898949,17.37999916,3.802902222,6,1,0,50,98.6
12.21597233,-1.488801956,-0.140373707,52.95199966,-1.963943005,17.37000084,3.216807842,6,1,0,51,98.03
12.17946768,-1.445052028,-0.119577698,52.93399811,-1.975137949,17.35000038,1.185610771,6,1,0,52,97.46
12.08976307,-1.446655035,-0.114378698,52.97000122,-1.981345057,17.25,2.96402669,6,1,0,53,96.89
12.14946126,-1.446179986,-0.109179698,53.11399841,-1.97933495,17.20999908,3.411427021,6,1,0,54,96.32
12.17766234,-1.471874952,-0.109179698,53.16799927,-1.969434023,17.20000076,3.608283281,6,1,0,55,95.75
12.1472175,-1.481302977,-0.103980698,53.22200012,-1.98765099,17.13999939,1.87908113,6,1,0,56,96.86
12.1252584,-1.477566004,-0.0883836,53.24000168,-1.986538053,17.11000061,3.691052198,6,1,0,57,97.97
12.27599846,-1.476130962,-0.109179802,53.22200012,-1.995424986,17.25,4.865478039,6,1,0,58,99.08
12.3588222,-1.45313096,-0.08838401,52.88000107,-2.001548052,17.54000092,4.529927731,6,1,0,59,100.19
12.17959304,-1.424211979,-0.223559499,52.70000076,-1.966773033,17.5,2.639661551,6,1,1,0,101.3
11.94993934,-1.443498969,-0.145573601,52.84400177,-1.963485003,17.20999908,0,6,1,1,1,101.87
11.82515952,-1.482956052,-0.02079621,53.18600082,-1.967962027,16.88999939,0,6,1,1,2,102.44
11.72930319,-1.52244103,-0.00519903,53.34799957,-1.985034943,16.70999908,0,6,1,1,3,103.01
11.75950325,-1.558817983,0,53.43799973,-2.006297112,16.68000031,0,6,1,1,4,103.58
11.76191187,-1.587281942,0.005199054,53.47399902,-1.995859981,16.65999985,0,6,1,1,5,104.15
11.94722086,-1.60134995,0,53.54600143,-1.98221302,16.77000046,2.825332642,6,1,1,6,103.85
11.95099851,-1.602820992,-0.166368797,53.59999847,-1.925397038,16.73999977,4.838634014,6,1,1,7,103.55
12.09198476,-1.597327948,-0.561493099,53.56399918,-1.88568902,16.87999916,6.039903641,6,1,1,8,103.25
12.15343878,-1.582285047,-0.826643288,53.43799973,-1.848104,17.01000023,5.424728394,6,1,1,9,102.95
12.12687703,-1.574905038,-0.868235886,53.40200043,-1.815289974,17.01000023,4.026602268,6,1,1,10,102.65
12.00577503,-1.598289013,-0.811047375,53.52799988,-1.813467026,16.82999992,3.355502129,6,1,1,11,102.29
12.12516564,-1.608207941,-0.68627131,53.68999863,-1.814062953,16.82999992,2.62847662,6,1,1,12,101.93
12.29369142,-1.625975013,-0.343135804,53.56399918,-1.884055972,17.04999924,3.831983328,6,1,1,13,101.57
12.37253496,-1.615954995,-0.01559709,53.25799942,-1.903818965,17.30999947,3.970677376,6,1,1,14,101.21
11.9781602,-1.602987051,0.02079612,52.89799881,-1.89804399,17.20000076,3.664208174,6,1,1,15,100.85
11.52251629,-1.558014035,-0.337936401,52.80799866,-1.864856005,16.87000084,4.362152576,6,1,1,16,99.7
11.635054,-1.521787047,-0.592687428,52.88000107,-1.843729019,16.92000008,3.970677376,6,1,1,17,98.55
11.45892212,-1.520820022,-0.566692889,52.91600037,-1.862493992,16.75,2.702297688,6,1,1,18,97.4
11.32063175,-1.560232997,-0.306741804,53.00600052,-1.95185101,16.57999992,2.326481342,6,1,1,19,96.25
11.2882654,-1.606343985,-0.062388021,53.27600098,-2.023066044,16.38999939,3.384582996,6,1,1,20,95.1
11.51621227,-1.617845058,0.036393061,53.41999817,-2.095896006,16.48999977,3.411427021,6,1,1,21,96.66
11.87572696,-1.596060038,0.103980497,53.38399887,-2.166052103,16.80999947,4.391233444,6,1,1,22,98.22
12.16911824,-1.541419029,0.140374005,53.20399857,-2.193058014,17.17000008,2.662031651,6,1,1,23,99.78
11.77111696,-1.499398947,0.150772795,52.95199966,-2.196439981,16.98999977,2.348851442,6,1,1,24,101.34
11.269878,-1.514798045,0.0987821,53.16799927,-2.142359018,16.44000053,0.178960115,6,1,1,25,102.9
11.38093522,-1.550457954,0.0363934,53.40200043,-2.075685978,16.38999939,0,6,1,1,26,103.17
11.25629656,-1.587775946,0.020796301,53.61800003,-2.031799078,16.15999985,0,6,1,1,27,103.44
11.06152574,-1.622647047,0.088384517,53.74399948,-2.005290985,15.93000031,0,6,1,1,28,103.71
11.05520928,-1.608214021,0.098782711,53.94200134,-2.017831087,15.81000042,0,6,1,1,29,103.98
11.68665862,-1.567988992,0.062388971,54.08599854,-2.038589954,16.22999954,0,6,1,1,30,104.25
11.95213384,-1.525102019,-0.228759199,53.79800034,-2.040361881,16.62000084,3.093772888,6,1,1,31,103.04
11.71590645,-1.515774965,-0.348337799,53.70800018,-2.017529011,16.47999954,3.104957819,6,1,1,32,101.83
11.57385518,-1.549973011,-0.618689001,53.79800034,-1.988798976,16.30999947,3.664208174,6,1,1,33,100.62
11.54622543,-1.605893016,-0.831847429,53.99599838,-1.983430982,16.17000008,4.697702885,6,1,1,34,99.41
11.44418308,-1.653028011,-1.019011974,54.26599884,-1.952594042,15.93000031,6.460459709,6,1,1,35,98.2
11.68365588,-1.663020968,-0.90983212,54.30199814,-1.95560205,16.10000038,5.480653286,6,1,1,36,99.28
11.63463596,-1.659652948,-0.691470206,54.0320015,-1.963461041,16.21999931,4.753627777,6,1,1,37,100.36
11.11789154,-1.669139028,-0.675872684,53.92399979,-1.979365945,15.86999989,1.923821211,6,1,1,38,101.44
10.87024803,-1.699556947,-0.6134848,54.2840004,-1.959720969,15.47000027,0.38029024,6,1,1,39,102.52
11.06795689,-1.747324944,-0.519902706,54.59000015,-1.952286959,15.44999981,3.01995182,6,1,1,40,103.6
11.21089161,-1.744487047,-0.436719,54.64400101,-1.966953993,15.52999973,6.013059616,6,1,1,41,102.25
11.39374889,-1.701655984,0.05199052,54.26599884,-2.023020983,15.89000034,6.796010017,6,1,1,42,100.9
11.31535931,-1.618904948,0.291146815,53.83399963,-2.02858901,16.07999992,6.907860279,6,1,1,43,99.55
11.36765536,-1.553416014,0.280748188,53.61800003,-2.014823914,16.25,6.516385078,6,1,1,44,98.2
11.4113252,-1.48408103,0.057189301,53.29399872,-2.001416922,16.47999954,5.928053379,6,1,1,45,96.85
11.27850995,-1.417415023,0.270349592,52.91600037,-1.996006012,16.60000038,7.634885788,6,1,1,46,97.71
10.8970278,-1.385475993,0.119577698,52.84400177,-1.966292024,16.32999992,7.802660465,6,1,1,47,98.57
10.59081613,-1.367010951,0.020796129,52.89799881,-1.952257991,16.04999924,8.082285881,6,1,1,48,99.43
10.57428647,-1.347692013,-0.025995171,53.11399841,-1.890264034,15.90999985,8.780230522,6,1,1,49,100.29
11.12937166,-1.337663054,0.02599518,53.06000137,-1.879364014,16.38999939,8.053204536,6,1,1,50,101.15
11.42312142,-1.328291059,0.187165305,52.75400162,-1.895799994,16.81999969,7.102479458,6,1,1,51,101.42
11.33250465,-1.314916968,0.28074801,52.35800171,-1.915591002,16.98999977,7.438029289,6,1,1,52,101.69
11.26236976,-1.296735048,0.04679133,52.08800125,-1.902619958,17.10000038,6.740085125,6,1,1,53,101.96
11.12228765,-1.308346033,-0.067587629,51.9620018,-1.90634799,17.05999947,6.85193491,6,1,1,54,102.23
10.97493341,-1.331647992,-0.395126611,51.88999939,-1.873772025,16.97999954,6.628234863,6,1,1,55,102.5
10.97493341,-1.357202053,-0.525101006,51.88999939,-1.823654056,16.97999954,6.711004257,6,1,1,56,102.66
11.66102134,-1.367215037,-0.051990081,51.69200134,-1.855774999,17.70000076,7.355260372,6,1,1,57,102.82
12.37817547,-1.334032059,0.545897126,51.09799957,-1.921602964,18.75,7.046554089,6,1,1,58,102.98
12.57939505,-1.271870971,0.904630125,50.50400162,-1.980913997,19.36000061,6.375453949,6,1,1,59,103.14
12.58939502,-1.188428044,0.972219288,50.09000015,-1.993703008,19.67000008,5.453809261,6,1,2,0,103.3
12.6683132,-1.130568027,0.935828984,49.80199814,-1.980764985,19.95999908,5.536578178,6,1,2,1,103.8280019
12.61678522,-1.117413044,0.748662889,49.58599854,-1.937067986,20.06999969,5.760278225,6,1,2,2,104.3740015
12.49910533,-1.113090992,0.374331892,49.54999924,-1.874871969,19.97999954,5.592503548,6,1,2,3,104.7400008
12.47237762,-1.167251945,0.01559721,49.67599869,-1.787678003,19.86000061,5.118258953,6,1,2,4,104.9440013
12.35728837,-1.241672039,-0.337939203,50,-1.73111403,19.51000023,5.033253193,6,1,2,5,104.95
12.35941772,-1.305582047,-0.415924907,50.2519989,-1.758334041,19.32999992,5.565659523,6,1,2,6,104.75
12.38637875,-1.353675961,-0.457517207,50.2879982,-1.808578968,19.32999992,5.312878132,6,1,2,7,104.55
12.26843705,-1.409312963,-0.467914999,50.27000046,-1.836753011,19.22999954,5.312878132,6,1,2,8,104.35
12.13774131,-1.42988205,-0.405526191,50.30599976,-1.872413039,19.07999992,5.677509308,6,1,2,9,104.15
12.21440297,-1.410238981,-0.155971602,50.32400131,-1.924890995,19.13999939,5.677509308,6,1,2,10,103.95
12.12135561,-1.405007958,-0.00519905,50.27000046,-1.960896969,19.09000015,4.782708645,6,1,2,11,102.42
12.15589316,-1.403697014,-0.051990699,50.2879982,-1.960463047,19.11000061,4.306227684,6,1,2,12,100.89
12.03384089,-1.432327032,-0.27035141,50.52199936,-1.946213007,18.82999992,4.921402931,6,1,2,13,99.36
11.92007628,-1.464483976,-0.379530102,50.84600067,-1.932875991,18.5,5.201028347,6,1,2,14,97.83
11.59958855,-1.476307988,-0.499108106,51.08000183,-1.88805604,18.04999924,4.921402931,6,1,2,15,96.3
11.418566,-1.529104948,-0.57709372,51.34999847,-1.856981993,17.70999908,4.697702885,6,1,2,16,96.95
11.21916509,-1.589264035,-0.696671784,51.51200104,-1.852419019,17.43000031,4.726783752,6,1,2,17,97.6
10.98285169,-1.632665038,-0.857842088,51.70999908,-1.84641695,17.10000038,3.88790822,6,1,2,18,98.25
10.81682118,-1.703256965,-1.013813019,51.83599854,-1.812252045,16.87999916,3.328658104,6,1,2,19,98.9
11.7223935,-1.709635019,-0.800652623,51.83599854,-1.830000997,17.65999985,4.082527637,6,1,2,20,99.55
12.56513403,-1.671326041,-0.181966498,51.06200027,-1.917796016,18.95000076,4.977327824,6,1,2,21,98.78
12.29812702,-1.577172995,0.275549293,50.19800186,-2.07469511,19.30999947,3.608283281,6,1,2,22,98.01
12.04200203,-1.480432987,0.436719596,49.67599869,-2.10890007,19.44000053,3.384582996,6,1,2,23,97.56400131
11.71878623,-1.41394496,0.426321507,49.54999924,-2.104440928,19.21999931,3.635127068,6,1,2,24,96.92000076
11.23271732,-1.36785996,0.327539712,49.54999924,-2.056060076,18.76000023,4.194377422,6,1,2,25,96.15000076
11.22515458,-1.357059956,0.083184689,49.7120018,-2.007481098,18.63999939,4.838634014,6,1,2,26,96.0179982
11.21815283,-1.376121044,-0.233957902,50.0359993,-1.970973969,18.40999985,5.174184322,6,1,2,27,95.76
11.36834797,-1.404093027,-0.410725892,50.2519989,-1.971043944,18.39999962,4.503083706,6,1,2,28,95.79
10.97495002,-1.458894014,-0.50430882,50.36000061,-1.92374301,17.96999931,3.216807842,6,1,2,29,95.82
10.42774355,-1.501909018,-0.452317894,50.52199936,-1.882781982,17.37999916,1.431680918,6,1,2,30,95.85
10.22486655,-1.584557056,-0.4159244,50.82799911,-1.877120018,17.01000023,0,6,1,2,31,97.36
9.976463434,-1.641147017,-0.415924191,51.13399887,-1.864510059,16.61000061,0.38029024,6,1,2,32,98.87
10.28325893,-1.715512991,-0.389928788,51.56600189,-1.890450954,16.60000038,2.322007418,6,1,2,33,100.38
10.371484,-1.746116042,-0.36393261,51.79999924,-1.897686005,16.53000069,1.386940837,6,1,2,34,101.89
9.967514525,-1.783511043,-0.415922195,52.01599884,-1.890809059,16.06999969,1.409310818,6,1,2,35,103.4
10.8491286,-1.752174973,-0.379529208,52.26800156,-1.88527,16.63999939,1.856711149,6,1,2,36,101.91
11.37395131,-1.722466946,-0.171567604,51.90800095,-1.957463026,17.30999947,2.993107796,6,1,2,37,100.42
11.18819974,-1.658615947,0.005199012,51.11600113,-2.037194014,17.65999985,1.09613061,6,1,2,38,98.93
10.00377301,-1.596243978,0,50.72000122,-2.04675889,16.88999939,0.917170525,6,1,2,39,97.44
9.738554548,-1.546589971,-0.005198971,50.82799911,-2.009206057,16.60000038,1.565900922,6,1,2,40,95.95
9.238306734,-1.509750962,-0.109178796,51.00799942,-1.942711949,16.07999992,2.147521257,6,1,2,41,97.27
9.515626548,-1.476109982,-0.239153802,51.36800003,-1.901214957,16.09000015,4.641777992,6,1,2,42,98.59
9.888824509,-1.526319027,-0.218358099,51.45800018,-1.875586033,16.34000015,3.333132029,6,1,2,43,99.91
9.691906155,-1.556689024,-0.301542491,51.43999863,-1.86531496,16.19000053,1.319830775,6,1,2,44,101.23
9.285738237,-1.594982028,-0.405523002,51.52999878,-1.797948003,15.81000042,3.664208174,6,1,2,45,102.55
8.911983456,-1.621399999,-0.421120405,51.90800095,-1.764348984,15.30000019,3.691052198,6,1,2,46,102.52
8.914244987,-1.649868011,-0.415921599,52.39400101,-1.703582048,15.02999973,0.134220079,6,1,2,47,102.49
8.098990299,-1.686241984,-0.28594631,52.93399811,-1.731922984,14.14000034,4.295042515,6,1,2,48,102.46
8.055217345,-1.712671995,-0.821449399,53.63600159,-1.705425024,13.75,5.704353333,6,1,2,49,102.43
7.912408462,-1.733126998,-1.04500699,54.40999985,-1.648990989,13.27000046,4.111608505,6,1,2,50,102.4
8.083045292,-1.825639009,-0.868237317,54.89599991,-1.643851042,13.14999962,0,6,1,2,51,101.93
8.178276416,-1.886330009,-0.623883486,55.11199951,-1.607543945,13.10999966,0.73821044,6,1,2,52,101.46
8.190628185,-1.953691959,-0.748660505,55.38199997,-1.586101055,12.98999977,3.333132029,6,1,2,53,100.99
8.577448477,-1.976225019,-1.20617497,55.68799973,-1.60314703,13.10000038,5.901209354,6,1,2,54,100.52
8.88279086,-1.954327941,-1.159384966,55.77799988,-1.644116998,13.26000023,3.00876689,6,1,2,55,100.05
9.085517295,-1.93927896,-1.050204992,55.68799973,-1.744909048,13.43999958,5.312878132,6,1,2,56,99.41
9.236084371,-1.932207942,-1.128191948,55.65200043,-1.813812017,13.56000042,3.776058197,6,1,2,57,98.77
9.231028094,-1.906365037,-1.076205015,55.70600128,-1.845600963,13.52999973,4.977327824,6,1,2,58,98.13
9.331924719,-1.865322948,-0.930630982,55.72399902,-1.882102013,13.59000015,5.509734154,6,1,2,59,97.49
9.218048057,-1.846313,-0.961825013,55.68799973,-1.883280039,13.52999973,8.250061035,6,1,3,0,96.85
9.343260404,-1.808374047,-1.071004987,55.75999832,-1.838552952,13.57999992,10.01058102,6,1,3,1,97.45
9.476135608,-1.746899009,-1.039809942,55.74200058,-1.861552954,13.68000031,6.31952858,6,1,3,2,98.05
9.625295529,-1.725190997,-1.019014001,55.68799973,-1.900316,13.81000042,8.668379784,6,1,3,3,98.65
9.64702115,-1.711272001,-1.216577053,55.77799988,-1.896013975,13.77999973,10.48482513,6,1,3,4,99.25
9.831877962,-1.68817699,-1.393344998,55.99399948,-1.846235037,13.80000019,7.69081068,6,1,3,5,99.85
9.919942535,-1.689075947,-1.252972007,56.15599823,-1.851004958,13.77999973,7.075635433,6,1,3,6,99.96
10.03539232,-1.69362402,-1.258173943,56.33599854,-1.86074698,13.77000046,10.37521267,6,1,3,7,100.07
10.21305136,-1.648511052,-1.252974033,56.4620018,-1.822705984,13.82999992,10.56983089,6,1,3,8,100.18
10.35280222,-1.619120002,-1.216580033,56.51599884,-1.806368947,13.89999962,10.5407505,6,1,3,9,100.29
10.35004954,-1.606742978,-1.325760007,56.55199814,-1.749254942,13.88000011,13.11330223,6,1,3,10,100.4
10.32852726,-1.590873003,-1.528527975,56.64199829,-1.67474997,13.81999969,14.14903355,6,1,3,11,100.57
10.30812598,-1.566104054,-1.637707949,56.7140007,-1.617115974,13.77000046,17.41952896,6,1,3,12,100.74
10.34858576,-1.524289012,-1.585716009,56.75,-1.605728984,13.77999973,17.81100464,6,1,3,13,100.91
8.228460746,-1.553894043,-1.798876047,57.23600006,-1.612033963,12.17000008,14.62327766,6,1,3,14,101.08
8.751869304,-1.602676988,-2.739912033,58.15399933,-1.481345057,12.09000015,14.87605858,6,1,3,15,101.25
10.30792657,-1.645915031,-2.282396078,58.22600174,-1.473636031,13.03999996,17.58730507,6,1,3,16,101.46
10.55074429,-1.648813963,-1.700096965,57.84799957,-1.53687799,13.38000011,18.92503166,6,1,3,17,101.67
10.56825475,-1.568601966,-1.284167051,57.54199982,-1.626567006,13.53999996,20.40145302,6,1,3,18,101.88
10.48115584,-1.480162978,-1.076202035,57.38000107,-1.641775966,13.56000042,20.37908173,6,1,3,19,102.09
10.53048207,-1.395565987,-0.889036775,57.32600021,-1.621253014,13.61999989,16.52472878,6,1,3,20,102.3
10.61183868,-1.356317043,-0.634283423,57.23600006,-1.636626005,13.72000027,15.23845291,6,1,3,21,102.37
10.63721928,-1.315716028,-0.50430733,57.11000061,-1.679834008,13.80000019,17.67230988,6,1,3,22,102.44
10.54213118,-1.255646944,-0.405525386,56.85800171,-1.676637053,13.85999966,17.47545433,6,1,3,23,102.51
10.50457713,-1.216976047,-0.405525386,56.7859993,-1.684682012,13.86999989,15.29437828,6,1,3,24,102.58
10.62214902,-1.196794033,-0.332738787,56.75,-1.692633986,13.97000027,13.31015778,6,1,3,25,102.65
10.67128075,-1.195068002,-0.244355097,56.65999985,-1.716182947,14.05000019,14.17587757,6,1,3,26,102.79
10.66654255,-1.181610942,-0.140374199,56.51599884,-1.729603052,14.11999989,15.26753426,6,1,3,27,102.93
10.67946598,-1.184013009,-0.02079618,56.29999924,-1.759353042,14.23999977,14.45550251,6,1,3,28,103.07
10.63319225,-1.175308943,-0.093582779,56.11999893,-1.74732697,14.30000019,12.77775192,6,1,3,29,103.21
10.50905564,-1.17947495,-0.067587778,56.08399963,-1.78737402,14.22999954,12.63905716,6,1,3,30,103.35
10.37785397,-1.198786974,-0.1611709,56.15599823,-1.785681009,14.10000038,12.58313274,6,1,3,31,102.88
10.34778492,-1.202383041,-0.353536099,56.38999939,-1.729272962,13.96000004,11.52055645,6,1,3,32,102.41
10.35551088,-1.204764962,-0.405528098,56.47999954,-1.700842023,13.92000008,11.12908173,6,1,3,33,101.94
10.48296313,-1.243440986,-0.363935202,56.4980011,-1.695153952,14,12.80683231,6,1,3,34,101.47
10.43587434,-1.238085985,-0.358735889,56.35400009,-1.679160953,14.03999996,13.56070232,6,1,3,35,101
10.41343119,-1.233337045,-0.270352513,56.26399994,-1.72427702,14.06999969,15.46215343,6,1,3,36,99.97
10.20342161,-1.209324956,-0.337940305,56.20999908,-1.701938033,13.94999981,14.65235901,6,1,3,37,98.94
